experiment_id,timestamp,hostname,os,wsl_status,experiment_name,git_commit,gpu,gpu_uuid,compute_capability,driver,cuda_runtime,cuda_toolkit,compiler,cmake_version,kernel,kernel_variant,dtype,M,N,K,warmup,iterations,seed,median_ms,p95_ms,min_ms,gflops,h2d_ms,d2h_ms,end_to_end_ms,end_to_end_gflops,latency_delta_ms,latency_delta_pct,throughput_delta_gflops,throughput_delta_pct,verification_status,max_abs_error,max_rel_error,status,cuda_errors,runtime_errors,environment_warnings,parent_experiment_id,baseline_experiment_id,optimization_description,notes
"EXP-000302","2026-08-31T08:49:22Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",2048,2048,2048,10,50,42,6.70561599731,7.45250544548,6.60684776306,2562.01207926,4.70121598244,2.65342390537,14.310336113,1200.52171021,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000303","2026-08-31T08:49:22Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",2048,2048,2048,10,50,42,8.98406410217,9.83560180664,8.75004768372,1912.26030765,3.82560002804,2.02444803715,12.933151722,1328.3590538,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000304","2026-08-31T08:49:24Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",2048,2048,2048,10,50,42,276.04788208,285.011965942,268.011505127,62.2351059336,5.62195205688,2.9204480648,278.779830933,61.6252227664,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000305","2026-08-31T08:49:47Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",2048,2048,2048,10,50,42,2.55895996094,3.02848001719,1.79814398289,6713.61390809,3.89537596703,2.1613599062,8.46342372894,2029.89590669,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000306","2026-08-31T08:49:49Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",4096,4096,4096,10,50,42,203.427322388,206.040777588,199.88684082,675.616981332,21.5375843048,12.0282402039,225.509246826,609.46038979,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000307","2026-08-31T08:50:06Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",4096,4096,4096,10,50,42,211.332099915,214.105654907,207.134719849,650.345846786,20.9443998337,10.9139523506,235.298156738,584.10552542,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000308","2026-08-31T08:50:25Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",4096,4096,4096,10,50,42,200.348670959,202.849648285,195.859420776,685.998828012,21.1919193268,10.8375039101,228.036521912,602.705883776,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000309","2026-08-31T08:50:43Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",4096,4096,4096,10,50,42,189.563438416,191.374491119,187.771774292,725.028806297,21.9847679138,11.17100811,220.771614075,622.539061682,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000310","2026-08-31T08:50:59Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",4096,4096,4096,10,50,42,110.305763245,114.393239212,106.151939392,1245.98161899,17.5402240753,9.26616001129,132.635978699,1036.2117038,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000311","2026-08-31T08:51:10Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",4096,4096,4096,10,50,42,63.0025119781,65.9508163452,60.7713279724,2181.48370845,21.8318881989,12.2039041519,90.8939208984,1512.08080929,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000312","2026-08-31T08:51:17Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",4096,4096,4096,10,50,42,84.5859832764,91.4205699921,80.4577255249,1624.84312588,21.5093755722,11.1173119545,100.380893707,1369.17443545,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000313","2026-08-31T08:51:25Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",4096,4096,4096,10,50,42,3305.54980469,3460.75441895,3293.703125,41.5782431343,21.796415329,11.5210399628,3338.22888184,41.1712193313,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000314","2026-08-31T08:55:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",4096,4096,4096,10,50,42,23.481344223,24.8284248352,21.7927684784,5853.1126739,21.0666074753,11.0549917221,49.6452789307,2768.41940326,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000315","2026-08-31T08:55:57Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",4096,1024,2048,10,50,42,22.1059846878,23.2195074081,21.0739192963,777.159191351,7.26604795456,2.86892795563,29.4710884094,582.93975931,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000316","2026-08-31T08:56:00Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",4096,1024,2048,10,50,42,22.0247039795,23.13665905,21.2029438019,780.027245769,5.13537597656,2.19296002388,28.4557123184,603.740612491,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000317","2026-08-31T08:56:02Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",4096,1024,2048,10,50,42,22.1674404144,23.1489218712,21.3248004913,775.004640266,5.10140800476,2.20260798931,28.513168335,602.524033183,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000318","2026-08-31T08:56:05Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",4096,1024,2048,10,50,42,21.5054883957,22.3554542542,20.9653759003,798.859754677,5.42743992805,2.21844792366,29.1667041779,589.023328767,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000319","2026-08-31T08:56:07Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",4096,1024,2048,10,50,42,12.0990719795,12.8653152466,11.5333118439,1419.93280254,4.76046395302,2.03788793087,17.8989925385,959.823249666,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000320","2026-08-31T08:56:09Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",4096,1024,2048,10,50,42,7.03948807716,7.61354234219,6.91097593307,2440.49979142,6.6319360733,2.74214398861,16.0137119293,1072.82241993,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000321","2026-08-31T08:56:10Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",4096,1024,2048,10,50,42,9.65873622894,10.6601983547,9.14636802673,1778.6870639,5.10721588135,2.22264003754,14.5558395386,1180.27332869,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000322","2026-08-31T08:56:11Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",4096,1024,2048,10,50,42,275.745788574,278.510797119,273.523651123,62.3032876507,7.12127995491,2.94980800152,282.099075317,60.9001258323,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000323","2026-08-31T08:56:34Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",4096,1024,2048,10,50,42,2.74872004986,3.31996158361,1.84832000732,6250.13419787,4.56846404076,2.02059209347,9.2740316391,1852.47040905,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000324","2026-08-31T08:56:35Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",1024,4096,2048,10,50,42,23.128575325,24.8480761528,21.8111991882,742.798418951,7.22044801712,3.06351995468,30.8524637222,556.839458225,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000325","2026-08-31T08:56:38Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",1024,4096,2048,10,50,42,22.5500164032,23.8633831978,21.5756797791,761.856172378,8.40065574646,3.08681595325,31.9363994598,537.940076983,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000326","2026-08-31T08:56:40Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",1024,4096,2048,10,50,42,24.3050718307,25.5764474869,22.4051208496,706.842971032,4.94281601906,2.36844801903,30.8841600418,556.267975582,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000327","2026-08-31T08:56:43Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",1024,4096,2048,10,50,42,23.0630722046,24.3327997208,22.0415992737,744.90809514,5.36080002785,2.28785598278,29.9459838867,573.695265749,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000328","2026-08-31T08:56:45Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",1024,4096,2048,10,50,42,13.2397756577,14.0224606514,12.9986562729,1297.59518803,5.43584012985,2.5377600193,20.3301763535,845.042801662,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000329","2026-08-31T08:56:46Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",1024,4096,2048,10,50,42,7.61687994003,8.35001282692,7.32361602783,2255.49953777,7.03081607819,2.9010078907,16.68217659,1029.83379245,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000330","2026-08-31T08:56:47Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",1024,4096,2048,10,50,42,9.29227209091,10.22763381,9.14124774933,1848.83406512,4.78311991692,2.14124798775,13.815264225,1243.54257032,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000331","2026-08-31T08:56:49Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",1024,4096,2048,10,50,42,282.656768799,285.565644836,278.24331665,60.7799673682,6.99817609787,3.02324807644,288.464263916,59.5563171354,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000332","2026-08-31T08:57:13Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",1024,4096,2048,10,50,42,2.68686401844,2.96232961416,1.85446405411,6394.02257282,4.40604805946,1.97196799517,8.95395231247,1918.69116391,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000333","2026-08-31T08:57:14Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",2048,4096,1024,10,50,42,21.971824646,23.1412396431,20.993024826,781.904528222,4.18244791031,5.53529596329,30.0738239288,571.256559347,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000334","2026-08-31T08:57:16Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",2048,4096,1024,10,50,42,22.4757604599,23.5353052139,21.7354240417,764.373210626,3.06920003891,4.11107206345,28.9130716324,594.190385665,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000335","2026-08-31T08:57:18Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",2048,4096,1024,10,50,42,21.958656311,22.7663967133,21.0973758698,782.373426709,3.19614398479,4.09870409966,28.7426557541,597.71335436,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000336","2026-08-31T08:57:21Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",2048,4096,1024,10,50,42,21.3160963058,22.2732958794,20.7091522217,805.957570162,3.07051205635,4.42515182495,28.9244165421,593.957328716,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000337","2026-08-31T08:57:23Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",2048,4096,1024,10,50,42,11.9756798744,12.8428893566,11.797504425,1434.56316169,3.10044801235,4.2363679409,18.1843996048,944.758669924,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000338","2026-08-31T08:57:25Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","ef8c085a3195dfbda10e670e097b40db58ad59b1","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",2048,4096,1024,10,50,42,6.80286407471,7.44714233875,6.53414392471,2525.38768897,4.11777591705,5.4099521637,15.6772642136,1095.84612149,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
